54729,CHIPPEWA FALLS,WI,715,BATEMAN,,O,CHIPPEWA,55,17,6,Y,45.031667,-91.395833,971,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,27881,1010,11521,27312,57,166,40911,95200
54729,CHIPPEWA FALLS,WI,715,CHIPPEWA FALLS,CHIPPEWA FLS,P,CHIPPEWA,55,17,6,Y,45.031667,-91.395833,971,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,27881,1010,11521,27312,57,166,40911,95200
54729,CHIPPEWA FALLS,WI,715,CHIPPEWA FLS,,N,CHIPPEWA,55,17,6,Y,45.031667,-91.395833,971,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,27881,1010,11521,27312,57,166,40911,95200
54729,CHIPPEWA FALLS,WI,715,EAGLE POINT,,O,CHIPPEWA,55,17,6,Y,45.031667,-91.395833,971,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,27881,1010,11521,27312,57,166,40911,95200
54729,CHIPPEWA FALLS,WI,715,HALLIE,,O,CHIPPEWA,55,17,6,Y,45.031667,-91.395833,971,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,27881,1010,11521,27312,57,166,40911,95200
54729,CHIPPEWA FALLS,WI,715,LAFAYETTE,,O,CHIPPEWA,55,17,6,Y,45.031667,-91.395833,971,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,27881,1010,11521,27312,57,166,40911,95200
54729,CHIPPEWA FALLS,WI,715,LAKE HALLIE,,O,CHIPPEWA,55,17,6,Y,45.031667,-91.395833,971,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,27881,1010,11521,27312,57,166,40911,95200
54729,CHIPPEWA FALLS,WI,715,LAKE WISSOTA,,O,CHIPPEWA,55,17,6,Y,45.031667,-91.395833,971,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,27881,1010,11521,27312,57,166,40911,95200
54729,CHIPPEWA FALLS,WI,715,TILDEN,,O,CHIPPEWA,55,17,6,Y,45.031667,-91.395833,971,2290,,20740,,EAU CLAIRE  WI METROPOLITAN STATISTICAL AREA,2.74,27881,1010,11521,27312,57,166,40911,95200
54730,COLFAX,WI,715,ALBERTVILLE,,O,DUNN,55,33,6,Y,44.998266,-91.726816,941,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,4696,852,1926,4632,4,25,42151,92200
54730,COLFAX,WI,715,COLFAX,,P,DUNN,55,33,6,Y,44.998266,-91.726816,941,,,32860,,MENOMONIE  WI MICROPOLITAN STATISTICAL AREA,2.92,4696,852,1926,4632,4,25,42151,92200
54731,CONRATH,WI,715,CONRATH,,P,RUSK,55,107,6,Y,45.371509,-91.05949,1138,,,,,,2.66,808,913,334,785,1,7,26979,61900
